ObjectId,Country,ISO2,ISO3,Indicator,Code,Unit,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
122,Bulgaria,BG,BGR,Environmental Taxes,ECGTE,Percent of GDP,1.266,0.857,1.22,1.922,2.333,2.585,2.483,2.28,2.884,3.07,2.898,2.806,3.194,3.283,2.842,2.764,2.685,2.663,2.804,2.724,2.881,2.745,2.646,2.389,2.424,
123,Bulgaria,BG,BGR,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,14.672,16.653,228.583,483.66,544.019,680.715,722.653,686.038,926.75,1109.083,1189.046,1301.495,1801.63,2073.038,1825.929,1812.621,1922.064,1946.306,2019.295,1987.149,2260.629,2240.484,2339.028,2217.299,2461.413,
124,Bulgaria,BG,BGR,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,1.15,0.761,1.201,1.828,2.172,2.42,2.332,2.014,2.529,2.692,2.529,2.428,2.839,2.848,2.496,2.436,2.382,2.368,2.465,2.37,2.531,2.356,2.286,2.021,2.074,
125,Bulgaria,BG,BGR,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0.368,31.226,47.436,45.354,40.712,29.01,18.928,39.456,19.37,7.984,4.997,2.348,3.207,3.16,2.498,3.226,3.756,4.721,3.99,
126,Bulgaria,BG,BGR,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0.001,0.092,0.129,0.11,0.087,0.054,0.03,0.054,0.026,0.011,0.006,0.003,0.004,0.004,0.003,0.003,0.004,0.004,0.003,
127,Bulgaria,BG,BGR,Taxes on Resources,ECGTER,Domestic Currency,0.057,0.14,0.324,1.05,1.559,1.483,1.485,0.763,4.917,27.499,25.985,33.071,30.466,53.22,35.317,48.629,63.418,37.176,59.057,56.727,57.407,60.695,56.651,57.74,57.853,
128,Bulgaria,BG,BGR,Taxes on Resources,ECGTER,Percent of GDP,0.004,0.006,0.002,0.004,0.006,0.005,0.005,0.002,0.013,0.067,0.055,0.062,0.048,0.073,0.048,0.065,0.079,0.045,0.072,0.068,0.064,0.064,0.055,0.053,0.049,
129,Bulgaria,BG,BGR,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,1.419,1.942,3.209,23.896,38.672,44.893,44.998,58.837,77.398,82.813,106.906,140.652,175.534,223.824,198.187,187.403,175.877,203.453,215.73,236.992,253.088,305.544,307.231,340.663,353.03,
130,Bulgaria,BG,BGR,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.111,0.089,0.017,0.09,0.154,0.16,0.145,0.173,0.211,0.201,0.227,0.262,0.277,0.307,0.271,0.252,0.218,0.247,0.263,0.283,0.283,0.321,0.3,0.311,0.297,
131,Burkina Faso,BF,BFA,Environmental Taxes,ECGTE,Domestic Currency,,,,,,10979.916,6671.985,17968.533,20119.736,22850.335,23950.145,24514.055,27513.18,28262.754,29499.08,33272.903,37209.202,48724.678,34807.828,52786.863,67067.918,73672.379,92023.356,102169.703,,
132,Burkina Faso,BF,BFA,Environmental Taxes,ECGTE,Percent of GDP,,,,,,0.521,0.286,0.715,0.732,0.795,0.739,0.717,0.754,0.67,0.664,0.665,0.654,0.76,0.524,0.767,0.959,0.97,1.118,1.135,,
133,Burkina Faso,BF,BFA,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,10515.143,6158.082,17492.303,19472.93,22203.379,23169.111,23578.951,26301.041,27068.764,27930.744,31709.615,35489.609,46335.031,33031.008,50988.438,65265.867,71818.359,90167.234,100431.578,,
134,Burkina Faso,BF,BFA,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,0.499,0.264,0.696,0.708,0.772,0.715,0.689,0.721,0.642,0.628,0.634,0.623,0.723,0.497,0.741,0.933,0.945,1.096,1.116,,
135,Burkina Faso,BF,BFA,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
136,Burkina Faso,BF,BFA,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137,Burkina Faso,BF,BFA,Taxes on Resources,ECGTER,Domestic Currency,,,,,,461.495,513.903,464.66,598.131,618.156,604.755,664.572,871.996,858.958,1118.367,1214.605,1273.598,1329.838,1067.404,1189.944,1238.575,1183.352,1158.693,1093.443,,
138,Burkina Faso,BF,BFA,Taxes on Resources,ECGTER,Percent of GDP,,,,,,0.022,0.022,0.018,0.022,0.022,0.019,0.019,0.024,0.02,0.025,0.024,0.022,0.021,0.016,0.017,0.018,0.016,0.014,0.012,,
139,Burkina Faso,BF,BFA,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,3.278,0,11.57,48.675,28.8,176.279,270.532,340.143,335.032,449.969,348.683,445.995,1059.809,709.416,608.482,563.476,670.668,697.429,644.682,,
140,Burkina Faso,BF,BFA,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,0,0,0,0.002,0.001,0.005,0.008,0.009,0.008,0.01,0.007,0.008,0.017,0.011,0.009,0.008,0.009,0.008,0.007,,
141,Cabo Verde,CV,CPV,Environmental Taxes,ECGTE,Domestic Currency,0,0,0,0,0,125.527,61.788,113.082,83.26,114.978,191.822,218.053,215.618,221.703,187.095,267.192,530.661,542.596,570.875,558.405,595.097,677.82,684.175,716.748,,
142,Cabo Verde,CV,CPV,Environmental Taxes,ECGTE,Percent of GDP,0,0,0,0,0,0.189,0.078,0.14,0.094,0.133,0.206,0.209,0.177,0.165,0.138,0.193,0.359,0.361,0.371,0.362,0.375,0.409,0.395,0.391,,
143,Cabo Verde,CV,CPV,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
144,Cabo Verde,CV,CPV,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,Cabo Verde,CV,CPV,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,125.527,61.788,113.082,83.26,114.978,191.822,218.053,215.618,221.703,187.095,267.192,530.661,542.596,570.875,558.405,595.097,677.82,684.175,716.748,,
146,Cabo Verde,CV,CPV,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0.189,0.078,0.14,0.094,0.133,0.206,0.209,0.177,0.165,0.138,0.193,0.359,0.361,0.371,0.362,0.375,0.409,0.395,0.391,,
147,Cabo Verde,CV,CPV,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
148,Cabo Verde,CV,CPV,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
149,Cabo Verde,CV,CPV,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150,Cabo Verde,CV,CPV,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
151,Cameroon,CM,CMR,Environmental Taxes,ECGTE,Domestic Currency,39600,58800,58700,62800,63700,58300,69600,69400,71400,90913.76,90298.688,92221.33,90007.271,86586.343,93654.163,99815.969,100306.416,112837.879,126746.489,152993.922,149725.894,147786.617,159763.845,166708.688,,
152,Cameroon,CM,CMR,Environmental Taxes,ECGTE,Percent of GDP,0.792,1.115,1.001,0.983,0.967,0.812,0.915,0.86,0.844,0.987,0.954,0.911,0.84,0.732,0.762,0.771,0.725,0.759,0.793,0.886,0.819,0.764,0.786,0.776,,
153,Cameroon,CM,CMR,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,36700,56700,57000,61100,62000,55600,67000,68200,67400,86616,83410.148,85939.273,83736.688,80199.547,86363.172,92042.109,92827.664,105169.68,118399.922,143189.922,139974.094,137532.359,149927,156998.578,,
154,Cameroon,CM,CMR,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0.734,1.075,0.972,0.956,0.941,0.774,0.881,0.845,0.797,0.941,0.881,0.849,0.781,0.678,0.703,0.711,0.671,0.708,0.741,0.829,0.765,0.711,0.738,0.73,,
155,Cameroon,CM,CMR,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
156,Cameroon,CM,CMR,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
157,Cameroon,CM,CMR,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
158,Cameroon,CM,CMR,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
159,Cameroon,CM,CMR,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,2900,2100,1700,1700,1700,2700,2600,1200,4000,4297.76,6888.54,6282.056,6270.583,6386.796,7290.991,7773.86,7478.752,7668.199,8346.567,9804,9751.8,10254.258,9836.845,9710.11,,
160,Cameroon,CM,CMR,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.058,0.04,0.029,0.027,0.026,0.038,0.034,0.015,0.047,0.047,0.073,0.062,0.059,0.054,0.059,0.06,0.054,0.052,0.052,0.057,0.053,0.053,0.048,0.045,,
161,Canada,CA,CAN,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,,,,,,,,,23107100000,23243600000,27646700000,26867000000,28181700000,
162,Canada,CA,CAN,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,,,,,,,,,1.16090353846208,1.147528924457,1.29151501816512,1.20416750329872,1.21961109822427,
163,Canada,CA,CAN,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,,,,,,,,,,,,,,17617700000,17638400000,21715200000,20718900000,22004000000,
164,Canada,CA,CAN,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.885115409097783,0.870802035017909,1.01442511845751,0.928612278412025,0.952260601927025,
165,Canada,CA,CAN,Taxes on Pollution,ECGTEP,Domestic Currency,,,,,,,,,,,,,,,,,,,,,586400000,600400000,613300000,621300000,551500000,
166,Canada,CA,CAN,Taxes on Pollution,ECGTEP,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.0294608079315086,0.0296415514913344,0.028650296803621,0.0278464015260169,0.0238671024342281,
167,Canada,CA,CAN,Taxes on Resources,ECGTER,Domestic Currency,,,,,,,,,,,,,,,,,,,,,835000000,724700000,765200000,854800000,863300000,
168,Canada,CA,CAN,Taxes on Resources,ECGTER,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.0419505024263467,0.0357782018084111,0.0357463021590262,0.038311772130113,0.0373607788421924,
169,Canada,CA,CAN,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,,,,,,,,,,,4068000000,4280000000,4553000000,4672000000,4763000000,
170,Canada,CA,CAN,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.204376819006441,0.211302199172071,0.212693300744964,0.209397051230566,0.206126942691257,
171,Chad,TD,TCD,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,,,2544,7939,5013,0,2530,1219,3887,0,3617,,,
172,Chad,TD,TCD,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,,,0.058,0.15,0.087,0,0.04,0.018,0.06,0,0.062,,,
173,Chad,TD,TCD,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,,,,,,,,2544,6168,3420,0,1540,0,1814,0,2544,0,,
174,Chad,TD,TCD,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,,,,,,,,0.058,0.117,0.06,0,0.024,0,0.028,0,0.044,0,,
175,Chad,TD,TCD,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
176,Chad,TD,TCD,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177,Chad,TD,TCD,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178,Chad,TD,TCD,Taxes on Resources,ECGTER,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179,Chad,TD,TCD,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,,,,,,1771,1593,0,990,1219,2073,0,1073,,,
180,Chad,TD,TCD,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,,,,,,,,,,,0.034,0.028,0,0.015,0.018,0.032,0,0.018,,,
181,Chile,CL,CHL,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,,,,,,,,,1924227000000,2088649000000,2255201211000,2544731945000,,
182,Chile,CL,CHL,Environmental Taxes,ECGTE,Percent of GDP,,,,,,,,,,,,,,,,,,,,,1.20624217146015,1.23253366743307,1.25508096920916,1.33396942278747,,
183,Chile,CL,CHL,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,,,,,,,,,,,,,,,1388477000000,1502277000000,1629561250000,1727392375000,1811132152000,
184,Chile,CL,CHL,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.870396014348866,0.886509404074283,0.906895270834302,0.905513295391994,0.92195646608372,
185,Chile,CL,CHL,Taxes on Pollution,ECGTEP,Domestic Currency,,,,,,,,,,,,,,,,,,,,,0,0,0,115351680000,126682749901,
186,Chile,CL,CHL,Taxes on Pollution,ECGTEP,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0604682997317287,0.0644878289436351,
187,Chile,CL,CHL,Taxes on Resources,ECGTER,Domestic Currency,,,,,,,,,,,,,,,,,,,,,103567000000,106692000000,80977461000,94787953000,,
188,Chile,CL,CHL,Taxes on Resources,ECGTER,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.064923152503116,0.0629600675105146,0.0450661651564611,0.0496886248467384,,
189,Chile,CL,CHL,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,,,,,,,,,,,432183000000,479680000000,544662500000,607199938000,,
190,Chile,CL,CHL,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,,,,,,,,,,,,,,,,0.270923004608169,0.28306419584827,0.303119533218397,0.318299203341218,,
191,"China, P.R.: Mainland",CN,CHN,Environmental Taxes,ECGTE,Domestic Currency,,,,29314.564,33759.05,39457.566,72036.175,85515,108979,139511.664,165241.297,205524.117,263753,338218.66,541080,688767,784185,903113,619280,688624.602,696909,656341,766332,827417,,
192,"China, P.R.: Mainland",CN,CHN,Environmental Taxes,ECGTE,Percent of GDP,,,,0.344,0.373,0.393,0.65,0.703,0.793,0.862,0.882,0.937,0.977,1.059,1.553,1.671,1.607,1.677,1.044,1.07,1.012,0.879,0.921,0.9,,
193,"China, P.R.: Mainland",CN,CHN,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,16312.564,19287.945,23910,29550,30440,36430,47740,51100,58678,69238,76254,246304,307828,327700,356200,,,,,,,,
194,"China, P.R.: Mainland",CN,CHN,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,0.191,0.213,0.238,0.267,0.25,0.265,0.295,0.273,0.267,0.256,0.239,0.707,0.747,0.672,0.661,,,,,,,,
195,"China, P.R.: Mainland",CN,CHN,Taxes on Pollution,ECGTEP,Domestic Currency,,,,,6095.105,6847.566,7836.175,9795,14179,18838,24632,28814,35336,36694.66,33888,35359,39759,40212,39808,38363.602,38626,,,,,
196,"China, P.R.: Mainland",CN,CHN,Taxes on Pollution,ECGTEP,Percent of GDP,,,,,0.067,0.068,0.071,0.08,0.103,0.116,0.131,0.131,0.131,0.115,0.097,0.086,0.081,0.075,0.067,0.06,0.056,,,,,
197,"China, P.R.: Mainland",CN,CHN,Taxes on Resources,ECGTER,Domestic Currency,,,,6190,6286,6360,6710,7510,8330,14803.664,27289.297,44282.117,64669,111870,125918,142159,182026,244572,272442,307644,317698,320657,360906,399045,238760,
198,"China, P.R.: Mainland",CN,CHN,Taxes on Resources,ECGTER,Percent of GDP,,,,0.073,0.069,0.063,0.061,0.062,0.061,0.091,0.146,0.202,0.239,0.35,0.361,0.345,0.373,0.454,0.459,0.478,0.461,0.43,0.434,0.434,0.241,
199,"China, P.R.: Mainland",CN,CHN,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,1910,2090,2340,27940,37770,50040,58130,62220,73750,94510,113400,134970,203421,234700,262129,307030,342617,340585,335684,405426,428372,,
200,"China, P.R.: Mainland",CN,CHN,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,0.022,0.023,0.023,0.252,0.31,0.364,0.359,0.332,0.336,0.35,0.355,0.387,0.494,0.481,0.487,0.518,0.532,0.494,0.45,0.487,0.466,,
201,Colombia,CO,COL,Environmental Taxes,ECGTE,Domestic Currency,465800,637180.5,689318.207,715873.188,819576.32,1789936.5,2236227.75,2195907.125,2703790.5,2923750.5,3619680.25,3855118.25,4288885.5,4909575.5,5201817.75,5019457.25,5721184,5797825.125,5913839.125,6201179.875,6672838.875,7073752.25,5677563.883,5903053.205,,
202,Colombia,CO,COL,Environmental Taxes,ECGTE,Percent of GDP,0.537,0.604,0.53,0.467,0.49,0.917,1.051,0.943,1.022,0.973,1.071,1.01,1.001,1.03,1.037,0.923,0.924,0.87,0.828,0.813,0.829,0.819,0.617,0.599,,
203,Colombia,CO,COL,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,465800,637180.5,636400,641768,706529,1513750.5,1874972.75,1794347.125,2152390.5,2400092.5,2715442.25,2838758.25,2987898.5,3184418.5,3199814.75,3403903.25,3674421,3742816.5,4946854,5139982,5644353.5,5898283,4293462.5,4401454,3126360.5,
204,Colombia,CO,COL,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0.537,0.604,0.49,0.419,0.423,0.776,0.881,0.771,0.813,0.799,0.803,0.744,0.697,0.668,0.638,0.626,0.594,0.562,0.693,0.674,0.701,0.683,0.466,0.446,0.294,
205,Colombia,CO,COL,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,,,,,,,,,,,,,,,,,,,,,6545.508,28099.225,37330.973,
206,Colombia,CO,COL,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,,,,,,,,,,,,,,,,,,,,,0.001,0.003,0.004,
207,Colombia,CO,COL,Taxes on Resources,ECGTER,Domestic Currency,,,52918.207,74105.188,113047.32,144391,210575,234463,344204,288399,625723,741911,981543,1275799,1535587,1241986,1618867,1618868,7422,,,,,,,
208,Colombia,CO,COL,Taxes on Resources,ECGTER,Percent of GDP,,,0.041,0.048,0.068,0.074,0.099,0.101,0.13,0.096,0.185,0.194,0.229,0.268,0.306,0.228,0.262,0.243,0.001,,,,,,,
209,Colombia,CO,COL,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,0,0,0,0,0,131795,150680,167097,207196,235259,278515,274449,319444,449358,466416,373568,427896,436140.625,959563.125,1061197.875,1028485.375,1175469.25,1377555.875,1473452.75,1703437.25,
210,Colombia,CO,COL,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0,0,0,0,0,0.068,0.071,0.072,0.078,0.078,0.082,0.072,0.075,0.094,0.093,0.069,0.069,0.065,0.134,0.139,0.128,0.136,0.15,0.149,0.16,
211,"Congo, Dem. Rep. of the",CD,COD,Environmental Taxes,ECGTE,Domestic Currency,,,,,,589.077,5214.059,15110.519,28798.038,40879.626,72214.858,89307.317,131181.66,209744.136,244886.267,305459.59,437664.332,233019.869,204799.213,176177.012,152256.537,154537.332,97649.483,31941.85,,
212,"Congo, Dem. Rep. of the",CD,COD,Environmental Taxes,ECGTE,Percent of GDP,,,,,,0.045,0.234,0.499,0.795,0.994,1.274,1.32,1.517,1.895,1.622,1.564,1.842,0.864,0.682,0.53,0.434,0.412,0.175,0.042,,
213,"Congo, Dem. Rep. of the",CD,COD,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,,,,,,,1125.11,3262.962,7946.106,17338.424,37477.371,43056.012,62763.402,87789.141,90198.969,107687.625,155548.344,169645.828,170724.656,157580.641,131767.484,138368.484,74388.891,,,
214,"Congo, Dem. Rep. of the",CD,COD,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,,,,,,,0.05,0.108,0.219,0.421,0.661,0.636,0.726,0.793,0.597,0.551,0.655,0.629,0.568,0.474,0.375,0.369,0.134,,,
215,"Congo, Dem. Rep. of the",CD,COD,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
216,"Congo, Dem. Rep. of the",CD,COD,Taxes on Pollution,ECGTEP,Percent of GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
217,"Congo, Dem. Rep. of the",CD,COD,Taxes on Resources,ECGTER,Domestic Currency,,,,,,82.251,824.529,2678.88,3725.198,4431.573,5625.143,5105.802,4521.074,7296.316,5730.939,3849.824,4939.519,3245.178,2551.424,2791.152,3238.09,2774.116,5391.356,4780.199,,
218,"Congo, Dem. Rep. of the",CD,COD,Taxes on Resources,ECGTER,Percent of GDP,,,,,,0.006,0.037,0.089,0.103,0.108,0.099,0.075,0.052,0.066,0.038,0.02,0.021,0.012,0.008,0.008,0.009,0.007,0.01,0.006,,
219,"Congo, Dem. Rep. of the",CD,COD,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,506.826,3264.42,9168.677,17126.734,19109.629,29112.344,41145.504,63897.184,114658.68,148956.359,193922.141,277176.469,60128.863,31523.133,15805.22,17250.963,13394.731,17869.236,27161.65,,
220,"Congo, Dem. Rep. of the",CD,COD,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,,,,,,0.038,0.146,0.303,0.473,0.465,0.513,0.608,0.739,1.036,0.986,0.993,1.167,0.223,0.105,0.048,0.049,0.036,0.032,0.036,,
221,Cook Islands,CK,COK,Environmental Taxes,ECGTE,Domestic Currency,,,,,,,,,,,,,,,,6542.96,6846.85,6744.82,8834.5,9178.3,9098.95,11121.82,11692.33,12599.38,,
222,Cook Islands,CK,COK,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
223,Cook Islands,CK,COK,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
224,Cook Islands,CK,COK,Taxes on Resources,ECGTER,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
225,Cook Islands,CK,COK,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,,,,,,,,,,,,,,,,6542.96,6846.85,6744.82,8834.5,9178.3,9098.95,11121.82,11692.33,12599.38,,
226,Costa Rica,CR,CRI,Environmental Taxes,ECGTE,Domestic Currency,9504,9339,10739,15390,14800,20724,68395,,,,,,,376664.022,434919.001,470669.177,499310.78,529941.182,606145.302,632122.996,709929.024,748688.9,799115.987,817683.959,866959,
227,Costa Rica,CR,CRI,Environmental Taxes,ECGTE,Percent of GDP,0.46,0.387,0.368,0.439,0.365,0.45,1.307,,,,,,,2.338,2.482,2.402,2.336,2.267,2.438,2.322,2.425,2.405,2.408,2.34,2.39,
228,Costa Rica,CR,CRI,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,0,0,0,0,0,0,44743,115499,143894,157885,172028,209766,250577,268070,308274,320638,359436,359439,411541,412192,465062,480318.406,517674.438,525517.813,560254,
229,Costa Rica,CR,CRI,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0,0,0,0,0,0,0.855,1.945,2.099,1.946,1.805,1.815,1.814,1.664,1.759,1.636,1.682,1.538,1.655,1.514,1.588,1.543,1.56,1.504,1.544,
230,Costa Rica,CR,CRI,Taxes on Pollution,ECGTEP,Domestic Currency,,,,,,,,,,,,,,,19.74,245.29,191.61,256.35,247.58,251.22,248.35,225.29,255.25,473.64,290,
231,Costa Rica,CR,CRI,Taxes on Pollution,ECGTEP,Percent of GDP,,,,,,,,,,,,,,,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
232,Costa Rica,CR,CRI,Taxes on Resources,ECGTER,Domestic Currency,1,7,24,12,55,4,54,,,,,,,,3895.612,4874.824,6110.982,7000.332,9000.878,8249.714,9208.064,10404.485,10769.144,12338.351,11114,
233,Costa Rica,CR,CRI,Taxes on Resources,ECGTER,Percent of GDP,0,0,0.001,0,0.001,0,0.001,,,,,,,,0.022,0.025,0.029,0.03,0.036,0.03,0.031,0.033,0.032,0.035,0.031,
234,Costa Rica,CR,CRI,Taxes on Transport (excluding fuel for transport),ECGTET,Domestic Currency,9503,9332,10715,15378,14745,20720,23598,28832,36695,49159,56297,65301,85247,106091.219,122729.648,144911.063,133572.188,163245.5,185355.844,211430.063,235410.609,257740.719,270417.156,279354.156,295301,
235,Costa Rica,CR,CRI,Taxes on Transport (excluding fuel for transport),ECGTET,Percent of GDP,0.459,0.387,0.367,0.439,0.364,0.45,0.451,0.485,0.535,0.606,0.591,0.565,0.617,0.659,0.7,0.739,0.625,0.698,0.746,0.777,0.804,0.828,0.815,0.8,0.814,
236,Côte d'Ivoire,CI,CIV,Environmental Taxes,ECGTE,Domestic Currency,16207,15965.844,12418.316,13204.979,14018,14200,22090,23537,16602,15895.918,16888.211,16824.412,18125.969,19541.688,19711.56,18822.369,7638.172,37830.652,41671.723,30394.264,31853.255,29354.064,34121.236,23613.132,,
237,Côte d'Ivoire,CI,CIV,Environmental Taxes,ECGTE,Percent of GDP,0.295,0.257,0.182,0.177,0.184,0.186,0.269,0.274,0.187,0.182,0.187,0.181,0.186,0.18,0.172,0.153,0.064,0.277,0.27,0.174,0.118,0.103,0.114,0.074,,
238,Côte d'Ivoire,CI,CIV,Taxes on Energy (including fuel for transport),ECGTEN,Domestic Currency,267,218,242,249,258,290,233,166,152,149,122,100,74,90,91,81,61,80,81,95,105.307,123.278,129.977,172.875,,
239,Côte d'Ivoire,CI,CIV,Taxes on Energy (including fuel for transport),ECGTEN,Percent of GDP,0.005,0.004,0.004,0.003,0.003,0.004,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,,
240,Côte d'Ivoire,CI,CIV,Taxes on Pollution,ECGTEP,Domestic Currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,179,172,112.993,37.178,70.767,107.18,,
